NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-08-27;12.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-08-28;1.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-08-29;1.5;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-08-30;2.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-08-31;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-01;2.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-03;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-04;4.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-05;3.5;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-06;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-07;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-08;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-09;3.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-11;3.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-13;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-14;3.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-15;25.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-16;3.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-17;1.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-19;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-21;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-25;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-26;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-27;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-28;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-29;3.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-09-30;7.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-01;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-02;9.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-03;5.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-04;1.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-05;7.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-06;5.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-07;4.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-08;8.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-09;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-16;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-17;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-19;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-23;11.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-24;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-25;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-26;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-27;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-28;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-29;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-30;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-10-31;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-01;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-03;5.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-04;4.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-05;17.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-06;3.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-07;2.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-08;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-09;11.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-12;2.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-13;1.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-16;17.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-17;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-19;2.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-20;2.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-25;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-26;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-27;3.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-28;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-29;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-11-30;10.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-01;16.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-03;7.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-04;5.5;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-05;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-06;12.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-07;1.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-08;3.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-09;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-10;3.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-15;2.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-16;14.5;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-17;3.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-18;7.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-19;1.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-24;22.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-25;6.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-26;10.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-27;9.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-28;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-29;3.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-30;4.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1935-12-31;4.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-01;20.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-02;5.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-03;5.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-04;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-05;8.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-06;7.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-07;1.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-08;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-09;26.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-10;2.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-16;7.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-17;10.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-18;2.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-19;3.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-20;5.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-25;3.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-26;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-27;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-28;1.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-29;2.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-30;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-01-31;21.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-01;7.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-03;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-04;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-05;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-06;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-07;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-08;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-09;9.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-10;12.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-11;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-14;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-16;2.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-17;4.3;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-18;5.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-19;2.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-22;8.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-23;3.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-25;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-26;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-27;4.5;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-28;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-02-29;2.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-01;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-03;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-04;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-05;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-06;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-07;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-08;2.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-09;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-16;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-17;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-19;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-22;22.8;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-25;2.2;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-26;1.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-27;3.9;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-28;3.1;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-29;1.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-30;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-03-31;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-01;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-03;3.4;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-04;24.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-05;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-06;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-07;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-08;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-09;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-16;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-17;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-19;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-21;12.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-23;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-25;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-26;2.6;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-27;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-28;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-29;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-04-30;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-01;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-02;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-03;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-04;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-05;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-06;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-07;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-08;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-09;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-10;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-11;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-12;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-13;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-14;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-15;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-16;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-17;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-18;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-19;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-20;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-21;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-22;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-23;6.7;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-24;0.0;1.0
49223001;MURS-ERIGNE AGGLOMERATION;47.395;-0.553333;38;1936-05-25;0.0;1.0
